Source,ID,Authors,Title,Year,Source title,Cited by,DOI,Abstract,Done?,IC1 - LLM4RE,IC2 - Dataset,EC1 - Paper public,EC2 - Dataset public,Comments,,
Springer Link,P226,"M.Y., Chow, Man Yiu; M., Kitani, Mitsuhiro",Testing Procedure Generation Based on Testing Requirements for Automotive Components with LLM Fine-Tuning,2026,Lecture Notes in Computer Science,0,10.1007/978-3-031-97144-0_18,"While a well-trained Transformer-based Large Language model has been proven to own an excellent ability to answer any question based on the input, the high accuracy of the answer output, especially for testing procedure generation based on testing requirements for automotive components focused in this paper, usually relies on either pre-training data with domain knowledge about the testing or input prompts with clear requirement instruction by well-dedicated prompt engineering. Since expensive pre-training data or instructing an overwhelming volume of untraceable tacit expertise in the input prompts is required in those general LLMs for procedure generation, it is not easy for most industries to adopt LLMs for their practical applications. This paper explores the model performance for the case when only limited domain-specific training data, around two hundred records, is available for our chosen models with fine-tuning and further provides insight into what level we can rely on fine-tuning for testing procedure generation based on Testing requirements for automotive components with BLEU evaluation. We chose Flan-T5-large and Mistral-7B as our target models with consideration for the model sizes with affordable fine-tuning methods and their few-shot prediction performance. Our results show that both fine-tuned target models can generate our expected procedures with more than 0.8 BLEU on average, while Mistral-7B can even derive new content for the procedure. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P227,"M., Bragilovski, Maxim; A.T., van Can, Ashley T.; F., Dalpiaz, Fabiano; A., Sturm, Arnon",Leveraging machines to derive domain models from user stories,2025,Requirements Engineering,0,10.1007/s00766-025-00442-9,"Domain models play a crucial role in software development, as they provide means for communication among stakeholders, for eliciting requirements, and for representing the information structure behind a database scheme or for model-driven development. However, creating such models is a tedious activity and automated support may assist in obtaining an initial domain model that can later be enriched by human analysts. In this paper, we compare the effectiveness of various approaches for deriving domain models from a given set of user stories. We contrast human derivation (of both experts and novices) with machine derivation; for the latter, we compare (i) the Visual Narrator: an existing rule-based NLP approach; (ii) a machine learning classifier that we feature engineered; and (iii) a generative AI approach that we constructed via prompt engineering with multiple configurations. Based on a benchmark dataset comprising nine collections of user stories and their corresponding domain models, the evaluation shows that while no approach matches human performance, large language models (LLMs) are not statistically outperformed by human experts in deriving classes. Additionally, a tuned version of the machine learning approach achieves results close to human performance in deriving associations. To better understand the results, we qualitatively analyze them and identify differences in the types of false positives as well as other factors that affect performance. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P228,"M., Barrientos, Marisol; K., Winter, Karolin; S., Rinderle-Ma, Stefanie",Automatic Extraction and Formalization of Temporal Requirements from Text: A Survey,2025,Lecture Notes in Computer Science,0,10.1007/978-3-031-78338-8_14,"Natural Language Processing has opened new paths for business process management and requirements engineering, particularly in automating the extraction and formalization of temporal requirements from diverse documents such as system specifications, legal texts, and business process descriptions. Recently, approaches have been introduced to automate this task, employing various document formats as input and targeting different formal specifications. However, a key challenge persists: effectively comparing these approaches and choosing the most suitable one for a specific task. This paper aims to bridge this research gap by conducting a systematic literature review, including a detailed analysis and comparing existing approaches. This comparison is crucial to determine if the latest Large Language Model-based solutions could surpass existing methods in effectiveness and ease of use. The systematic literature review enables users to select the most suitable method based on their data and end goals. Moreover, this work proposes the NL2MTL (https://github.com/marisol-barrientos/nl2mtl, DLA: 22.04.2024) method to bridge some of the gaps identified in the literature analysis, i.e., establishing a comparable assessment method, under-representation of legal texts, poor output context management, and the necessity to automate the formalization of requirements, considering both quantitative and qualitative aspects of time. Addressing the latter aspect, we select Metric Temporal Logic (MTL) as formalization and provide the associated prompts and an evaluation of the NL2MTL output. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P229,,"22nd International Conference on Service-Oriented Computing, ICSOC 2024",2025,Lecture Notes in Computer Science,0,,"The proceedings contain 55 papers. The special focus in this conference is on Service-Oriented Computing. The topics include: ABBA-VSM: Time Series Classification Using Symbolic Representation on the Edge; An Energy-Efficient Partition and Offloading Method for Multi-DNN Applications in Edge-End Collaboration Environments; crowdsourcing Task Assignment with Category and Mobile Combined Preference Learning; federated Learning as a Service for Hierarchical Edge Networks with Heterogeneous Models; optimizing Traffic Allocation for Multi-replica Microservice Deployments in Edge Cloud; an Event-B Based Approach for Horizontally Scalable IoT Applications; efficient Provisioning of IoT Energy Services; attention-Driven Conflict Management in Smart IoT-Based Systems; benchmarking Deep Learning Models for Object Detection on Edge Computing Devices; LLM Enhanced Representation for Cold Start Service Recommendation; Combining Generative AI and PPTalk Service Specification for Dynamic and Adaptive Task-Oriented Chatbots; Automated Generation of BPMN Processes from Textual Requirements; Plug-and-Play Performance Estimation for LLM Services without Relying on Labeled Data; UELLM: A Unified and Efficient Approach for Large Language Model Inference Serving; Service-Oriented Requirements Elicitation Through Systematic Questionnaire Design: A Problem-Driven GenAI Approach; assessing Large Language Models Effectiveness in Outdated Method Renaming; DynaEDI: Decentralized Integrity Verification for Dynamic Edge Data; Heterogeneous Multi Relation Trust for SIoT Service Recommendation; a Context-Aware Service Framework for Detecting Fake Images; Bias Exposed: The BiaXposer Framework for NLP Fairness; flowShredder: A Protocol-Independent in-Network Security Service in the Cloud; HiGPP: A History-Informed Graph-Based Process Predictor for Next Activity; from Visual Choreographies to Flexible Information Protocols; architectural Elements of Decentralized Process Management Systems; LLM-Based Business Process Documentation Generation. © 2024 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P230,,"22nd International Conference on Service-Oriented Computing, ICSOC 2024",2025,Lecture Notes in Computer Science,0,,"The proceedings contain 55 papers. The special focus in this conference is on Service-Oriented Computing. The topics include: ABBA-VSM: Time Series Classification Using Symbolic Representation on the Edge; An Energy-Efficient Partition and Offloading Method for Multi-DNN Applications in Edge-End Collaboration Environments; crowdsourcing Task Assignment with Category and Mobile Combined Preference Learning; federated Learning as a Service for Hierarchical Edge Networks with Heterogeneous Models; optimizing Traffic Allocation for Multi-replica Microservice Deployments in Edge Cloud; an Event-B Based Approach for Horizontally Scalable IoT Applications; efficient Provisioning of IoT Energy Services; attention-Driven Conflict Management in Smart IoT-Based Systems; benchmarking Deep Learning Models for Object Detection on Edge Computing Devices; LLM Enhanced Representation for Cold Start Service Recommendation; Combining Generative AI and PPTalk Service Specification for Dynamic and Adaptive Task-Oriented Chatbots; Automated Generation of BPMN Processes from Textual Requirements; Plug-and-Play Performance Estimation for LLM Services without Relying on Labeled Data; UELLM: A Unified and Efficient Approach for Large Language Model Inference Serving; Service-Oriented Requirements Elicitation Through Systematic Questionnaire Design: A Problem-Driven GenAI Approach; assessing Large Language Models Effectiveness in Outdated Method Renaming; DynaEDI: Decentralized Integrity Verification for Dynamic Edge Data; Heterogeneous Multi Relation Trust for SIoT Service Recommendation; a Context-Aware Service Framework for Detecting Fake Images; Bias Exposed: The BiaXposer Framework for NLP Fairness; flowShredder: A Protocol-Independent in-Network Security Service in the Cloud; HiGPP: A History-Informed Graph-Based Process Predictor for Next Activity; from Visual Choreographies to Flexible Information Protocols; architectural Elements of Decentralized Process Management Systems; LLM-Based Business Process Documentation Generation. © 2024 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P231,,"14th International Workshop on Service Oriented, Holonic and Multi-Agent Manufacturing Systems for Industry of the Future, SOHOMA 2024",2025,Studies in Computational Intelligence,0,,"The proceedings contain 31 papers. The special focus in this conference is on Service Oriented, Holonic and Multi-Agent Manufacturing Systems for Industry of the Future. The topics include: Towards Conversational Requirements Engineering: Detecting Defects in Requirements Using Large Language Models; ethical Issues in the Use of Generative Artificial Intelligence in Performance Management: Industrial Case Studies; leveraging Agent-Based Reasoning for Natural Task Delegation on the Shop Floor; status and Future Prospects of the Standardization Framework Industry 4.0: A European Perspective; model-Based Energy Consumption Analysis in Digital Twin for Energy-Aware Industrial Robots; ethical Implications of Digital Twins in Ophthalmology; knowledge Graph as Digital Twins Enhancer for Real Case Data-Driven Smart Building; a Systematic Literature Review on Simulation Models for Healthcare; AI-Powered Digital Twins for Public Transportation: A Multi-agent Model for Transmilenio in Bogota; concept Proposal and Evaluation: Patient and Resource Virtualization Through Emergency Department Simulation; industrial Data Space Research: An Overview; a Concept for a Data Operating Platform for a Process Technology Research Environment as Step Towards a Universal Platform; relationship of Digital Product Passport and Digital Twin in Industry 4.0 Context; integration of the Asset Administration Shell in Engineering Data Management Systems from Conception to Technical Implementation and Industrial Application; review of Methods for Synchronizing a Digital Twin in an Industrial Context; a Meta-Model Based Methodology for Building Performance Dashboards in Manufacturing; a Method to Analyze Disassembly Processes to Meet Sustainable Goals; improving Reactive Maintenance Through Root Cause Analysis and Operator-Aided Decision Making; real-Time Rule-Based Monitoring Tool to Achieve Zero Defect Manufacturing; the Impact of New Technologies on Employee Autonomy in Decision-Making: A Systematic Literature Review; advanced Digital Solutions for Reconfigurable Production Systems: A Multi-scale, Multi-level Decision Support Framework. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P232,"D.L., Vidakovic, Dragan Lj; N., Luburić, Nikola; A.D., Kovačević, Aleksandar D.; J.J., Slivka, Jelena J.",Enhancing software and learning with Serbian student feedback corpora,2025,Language Resources and Evaluation,0,10.1007/s10579-025-09855-y,"Automated collection and analysis of student feedback within Intelligent Tutoring Systems are vital for the continuous refinement of both educational content and software performance, ensuring that learning environments remain responsive to student needs. This study presents the creation and annotation of Serbian student feedback corpora within an Intelligent Tutoring System, intending to enhance both software functionality and educational experiences. The research addresses gaps in existing studies by implementing a transparent and standardized data annotation process, with Inter-Annotator Agreement scores confirming the reliability of the annotation process. The resulting datasets were then processed using fine-tuned multilingual transformer models, with data augmentation techniques enhancing the analysis. Additionally, a few-shot prompting of a large language model was explored to further improve classification accuracy. The experimental results show that fine-tuned transformer models, combined with data augmentation, significantly enhance the accuracy of feedback analysis, achieving performance levels comparable to human annotators and surpassing baseline models. This automated approach to analyzing student feedback provides substantial time and resource savings for educators and software developers, enabling more efficient and timely improvements to both the software and the educational strategies. This work not only contributes to the development of Serbian language resources but also establishes a foundation for future research in Crowd-based Requirements Engineering and Text-based Emotion Detection within educational contexts. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P233,,"26th International Working Conference on Business Process Modeling, Development, and Support, BPMDS 2025 and 30th International Working Conference on Exploring Modeling Methods for Systems Analysis and Development, EMMSAD 2025",2025,Lecture Notes in Business Information Processing,0,,"The proceedings contain 28 papers. The special focus in this conference is on Business Process Modeling, Development, and Support. The topics include: Interdependency-Aware Business Process Prioritization for Process Improvements; Human-AI Collaboration for Business Process Modeling with Petri Nets; repairing Process Descriptions by Discovering Deviations from Process Models; process Model Complexity Metrics, Cognitive Load and Visual Behavior: A Multi-granular Eye-Tracking Analysis; which Tables are Mine(able)?; OCPM2: Extending the Process Mining Methodology for Object-Centric Event Data Extraction; making the Case for Process Analytics: A Use Case in Court Proceedings; predicting Unseen Process Behavior Based on Log Injection; toward IoT-Based Process Analytics: Extending Event Knowledge Graphs with Ambiguity; probabilistic Learning of Temporal Uncertainties in Business Processes; Assessing the Suitability of Large Language Models in Generating UML Class Diagrams as Conceptual Models; exploring the Influence of Data Characteristics on Machine Learning Outcomes; Can an LLM Use Work System Axioms When Describing Work Systems for Requirements Analysis?; forensic Readiness and Privacy: Towards Resolving Software Goal Conflict; an Ontological Model of the Phishing Attack Process; harborLang: Enhancing Maritime Operational Safety Through Cyber Threat Simulation and Assessment; learning Analytics Dashboard with Peer Comparison for Student Feedback in Conceptual Modeling Education; are Code and Design Models Similarly Effective in Understanding Software Structure and Behavior?; Towards a Maturity Assessment Framework for MBSE Adoption: Results from a Meta-synthesis; enhancing C2-Systems: Validation of Goal and Concept Models with Stakeholders; supporting Collaborative Design by Diagram Briefs in the Early Stage of Innovation Projects; A Metamodel for Applying Green BPM Approaches with the EU Taxonomy; experience Report: Applying a Capability Heat Map in a Government Organization; state of the Art and Research Directions for Visual Conceptual Modeling in Robotics; a Domain-Specific Modeling Method for Designing Conversational Agents for Coaching: A Case from Health Coaching. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P234,,"International workshops associated with the 37th International Conference on Advanced Information Systems Engineering, CAiSE 2025",2025,Lecture Notes in Business Information Processing,0,,"The proceedings contain 29 papers. The special focus in this conference is on Advanced Information Systems Engineering. The topics include: Benchmarking Knowledge Graph Question Answering via Complexity-Aware Queries; towards Industry 5.0 in Tourism Sector Through Conceptual Modeling and Semantic Technology for Personalized Travel Itineraries; retrieval-Augmented Generation for Entity Alignment in Knowledge Graphs: An Incipient Experiment; Natural Language Querying of Invoice Data Using RAG and GraphRAG: Leveraging LLMs for Financial Document Insights; impact of Knowledge Graph Representations on Question Answering with Language Models; The MATRIX Ontology - Semantic Memory for Multi-agent Experience Transfer, Reasoning and and Interaction eXchange; Discovering Inconsistencies in Documents with Long-Context LLMs; a Blockchain-Based Model for Fungible Assets and Secure Transformation Processes Traceability; suspicious Activity Detection Using Blockchain Process Mining; feature Selection in Medical Imaging: A Comprehensive Review; Exploring BioNER Frontiers: An In-Depth Evaluation; a Meta-model for Integrating Explainable Forecasting with Digital Twins; towards a Digital Twin of a Decanter Centrifuge for Wastewater Management; digital Twins in Systems-of-Systems on the Internet-of-Vehicles: The Case of Overtaking Maneuver; development and Evaluation of Support Tools for Modeling Digital Twin Concepts and Architectures; requirements Analysis for a Digital Twin to Increase the Resilience of Multimodal Corridors: A Case Study in the Twente Region; Leveraging LLMs to Discover Causal Dependencies: A Case Study on a University Program; Exploring Business Process Model Similarity with LLMs: Challenges and Potentials; enabling Process Mining on Multimodal Robotic Data; LLM-Enhanced Derivation of the Maturity Level of RESTful Services; Improving Content-Based Data Product Retrieval in Federated Environments with LLM and Sampling; Leveraging LLMs and RAG for Enhanced Football Talent Scouting; On the Maturity of LLMOps Services Computing: An Industrial Study; automated Newsrooms and Enhanced Editorial Processes Through Large Language Models; Language Models for Legal NLP: A Literature Review. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P235,,"Forum and the Doctoral Consortium of the 37th International Conference on Advanced Information Systems Engineering, CAiSE 2025",2025,Lecture Notes in Business Information Processing,0,,"The proceedings contain 38 papers. The special focus in this conference is on Advanced Information Systems Engineering. The topics include: Towards the Interoperability of Low-Code Platforms; The Work System Perspective as a Nexus Between Silos in IS Modeling and Between Rigor and Broad Usability; leveraging Profiling to Bridge Healthcare Silos for Federated Analyses; lost in Models? Structuring Managerial Decision Support in Process Mining with Multi-criteria Decision Making; from Words to Workflows: Extracting Object-Centric Event Logs from Textual Data; WSF4ADO: An ADOxx Deployment of the Work Systems Framework; robotic Datasets for Process Mining; Automated Business Process Analysis: An LLM-Based Approach to Value Assessment; Humidor: A Zero-Shot LLM Approach for Cumulative Knowledge Building in Design Science Research; trust Paradoxes in Machine Learning: An Ontological Approach; conceptualizing Business Process Dependencies That Propagate Cyber Risk; towards a Data Satellite Architecture for Federated Digital Ecosystems: Combating Data Pollution and Enhancing Trustworthiness; towards an Ontology for Representing Time Series Knowledge: Motivation, Requirements and Concept; OLAP Operations for Object-Centric Process Mining; goal-Oriented Process Monitoring: An Artifact-Driven Monitoring Extension; LLM4Model: Automated Requirements Specification Model Authoring; a Pattern-Based Approach for Explaining Ontology-Driven Conceptual Models; Towards an AI-Agent-Based Framework for Agile Business Process Management; studying Workarounds in Software Forms: An Experimental Protocol; Pondering on Capability Brokering with LLM; MARTSIA: A Tool for Confidential Data Exchange via Public Blockchain; AOAME: An Enterprise Knowledge Graphs Editor for Domain Experts; OpenBPT: An Extensible Platform for Conceptual Modeling and Analysis; SecBPMN2BC Online Editor: A Web-Based Tool for Designing Secure Business Processes on Blockchains; a3S3 - Automated Android Audit of Safety and Security Signals; FIREPRIME App: A Self-assessment Tool to Evaluate Home Risk to Wildfires; toward Improving the Quality of Enterprise Architecture Models; security in Automated Manufacturing: A Function-Driven Approach. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P236,"M., Westhoven, Martin; T., Herrmann, Thomas",Scenarios and Requirements for Supporting Workplace Risk Assessment with Artificial Intelligence,2025,Lecture Notes in Computer Science,0,10.1007/978-3-031-93418-6_23,"This work’s aim is to take a look at scenarios and requirements for applying artificial intelligence as a company-side tool for occupational safety. The target domain to be focused is the internal safety or risk management respectively. The characteristic data is complex and heterogeneous, which can be hard to analyze regarding their inter-correlations and which in part consist of rare events, such as accidents. Artificial Intelligence and especially Large Language Models provide new approaches to this data problem and to also analyze and model hitherto unknown correlations and to identify corresponding risks. As a safety critical application, the support of risk assessments with artificial intelligence must be grounded in practically relevant scenarios and thoroughly elicited and refined requirements. In this work, we report on the findings from fifteen expert interviews for requirements elicitation and from three scenario workshops. We integrate requirements and scenarios to take a step towards building test scenarios, with which developers can check if they are on target with their systems. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P237,,"17th International Conference on Social Computing and Social Media, SCSM 2025, held as part of the 27th HCI International Conference, HCII 2025",2025,Lecture Notes in Computer Science,0,,"The proceedings contain 51 papers. The special focus in this conference is on Social Computing and Social Media. The topics include: A Serious Game Approach for Teaching Requirements Engineering: User Experience Evaluation; identification of Older Adults’ Characteristics that Affect the Usability of Mobile Applications: A Tertiary Study; generating Product Descriptions Using Customer Reviews on E-Commerce Sites; improving Intention Recognition Efficiency: A Study on Skeletal Data Dimensionality Reduction and Neural Architectures; first Steps Toward the Agile Integration of Information Architecture into a User-Centered Development Process; LLM-Driven Augmented Reality Puppeteer: Controller-Free Voice-Commanded Robot Teleoperation; redimensioning Visible Learning and Teaching in the Dynamics of a New Reality; Generative AI in Education: Exploring EAP Faculty Perspectives at a Multicultural UAE University; the Challenges Faced by Albanian Teachers in the Use of Media Technology During Teaching; Undergraduate Students’ Journey with AI in the United Arab Emirates; Perspectives of Faculty on the Easiness and Usefulness of AI Tutoring Systems in Higher Education; exploring the Use of Paraphrasing Tools in Academic Writing and Its Potential Relation with Instances of Plagiarism; a Property Checklist for Evaluating the Student Experience with Consideration of Cultural Aspects; human-Robot Interaction in Higher Education: A Literature Review; artificial Intelligence in Higher Education: Student Perceptions of the Adoption and Integration in Ghana, West Africa; a Management Model for Evaluating Scientific Productivity in Chilean Universities: A Case Analysis; virtual Reality Meets Social Media: Transforming Skill Acquisition in Physiotherapy, Veterinary Surgery, and Driver Training; Evolution of Emotional Response of PLEA—An Embodied Virtual Being with Emotional Capabilities. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P238,,"17th International Conference on Social Computing and Social Media, SCSM 2025, held as part of the 27th HCI International Conference, HCII 2025",2025,Lecture Notes in Computer Science,0,,"The proceedings contain 51 papers. The special focus in this conference is on Social Computing and Social Media. The topics include: A Serious Game Approach for Teaching Requirements Engineering: User Experience Evaluation; identification of Older Adults’ Characteristics that Affect the Usability of Mobile Applications: A Tertiary Study; generating Product Descriptions Using Customer Reviews on E-Commerce Sites; improving Intention Recognition Efficiency: A Study on Skeletal Data Dimensionality Reduction and Neural Architectures; first Steps Toward the Agile Integration of Information Architecture into a User-Centered Development Process; LLM-Driven Augmented Reality Puppeteer: Controller-Free Voice-Commanded Robot Teleoperation; redimensioning Visible Learning and Teaching in the Dynamics of a New Reality; Generative AI in Education: Exploring EAP Faculty Perspectives at a Multicultural UAE University; the Challenges Faced by Albanian Teachers in the Use of Media Technology During Teaching; Undergraduate Students’ Journey with AI in the United Arab Emirates; Perspectives of Faculty on the Easiness and Usefulness of AI Tutoring Systems in Higher Education; exploring the Use of Paraphrasing Tools in Academic Writing and Its Potential Relation with Instances of Plagiarism; a Property Checklist for Evaluating the Student Experience with Consideration of Cultural Aspects; human-Robot Interaction in Higher Education: A Literature Review; artificial Intelligence in Higher Education: Student Perceptions of the Adoption and Integration in Ghana, West Africa; a Management Model for Evaluating Scientific Productivity in Chilean Universities: A Case Analysis; virtual Reality Meets Social Media: Transforming Skill Acquisition in Physiotherapy, Veterinary Surgery, and Driver Training; Evolution of Emotional Response of PLEA—An Embodied Virtual Being with Emotional Capabilities. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P239,"A., El-Hajjami, Abdelkarim; C., Salinesi, Camille",Synthline: A Product Line Approach for Synthetic Requirements Engineering Data Generation Using Large Language Models,2025,Lecture Notes in Business Information Processing,0,10.1007/978-3-031-92474-3_13,"While modern Requirements Engineering (RE) heavily relies on natural language processing and Machine Learning (ML) techniques, their effectiveness is limited by the scarcity of high-quality datasets. This paper introduces Synthline, a Product Line (PL) approach that leverages Large Language Models to systematically generate synthetic RE data for classification-based use cases. Through an empirical evaluation conducted in the context of using ML for the identification of requirements specification defects, we investigated both the diversity of the generated data and its utility for training downstream models. Our analysis reveals that while synthetic datasets exhibit less diversity than real data, they are good enough to serve as viable training resources. Moreover, our evaluation shows that combining synthetic and real data leads to substantial performance improvements. Specifically, hybrid approaches achieve up to 85% improvement in precision and a 2× increase in recall compared to models trained exclusively on real data. These findings demonstrate the potential of PL-based synthetic data generation to address data scarcity in RE. We make both our implementation and generated datasets publicly available to support reproducibility and advancement in the field. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P240,"G., Xanthopoulou, Georgia; M.G., Siavvas, Miltiadis G.; I., Kalouptsoglou, Ilias; D.D., Kehagïas, Dionysios D.; D.K., Tzovaras, Dimitrios K.",Software Requirements Classification: From Bag-of-Words to Transformer,2025,Lecture Notes in Networks and Systems,0,10.1007/978-3-031-76459-2_35,"Automated classification of software requirements is valuable for software engineering. Recently, Natural Language Processing (NLP) and Machine Learning (ML) techniques have been utilized as an alternative to manual classification of requirements. In this study, we conduct a thorough empirical evaluation of several NLP methods utilized for efficient classification of software requirements. We focus both on the binary classification between functional and non-functional requirements (NFRs), and on the multi-class classification of the NFRs into specific categories, such as security, performance, usability, etc. For this purpose, we collected and enriched a large dataset of labeled software requirements, paying particular emphasis on security-related requirements. A wide range of NLP-based models were constructed and compared, raging from simple ML models that utilize the Bag-of-Words (BoW) technique for text representation to the more advanced Large Language Models (LLMs) that emerged recently. The results of our analysis demonstrated the ability of all the examined NLP-based models to provide highly accurate requirements classification both at binary and in multi-class setting, with Transformer-based models demonstrating the best predictive performance, thus revealing the benefits of transfer learning. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P241,"D., Davis, Daniel; M.G., Milanova, Mariofanna G.",Large Language Models for Classification of Functional and Nonfunctional Requirements,2025,Lecture Notes in Computer Science,0,10.1007/978-3-031-88220-3_8,"The classification of software requirements into functional and nonfunctional is an important part of software engineering. Software engineers need to understand what the function of the software is to model the system and verify its viability as described by the requirements. The classification of requirements using Machine Learning and Artificial Intelligence has been done many times in the past decades with notably high success. Of course, these classification models are not perfect, and an analyst or software engineer will likely still need to spend time perfecting the classifications. In recent years there have been significant advancements in Artificial Intelligence in the form of Large Language Models. These Large Language models can be used to classify requirements. In this research we fine-tuned a Large Language Model to classify functional and nonfunctional requirements and compare it to some base-line Machine Learning Models, Randomforest, XGboost, and Multi-layer Perceptron, trained for the same task. The results show the Large Language Model has a recall of “1” and an accuracy of 98.8% if trained with requirements that have some connectivity between the requirements. Information about connectivity is included in the dataset used to fine-tune the model. This type of training with connectivity may only be possible with Large Language Models. The method of training including prompts, and the fine-tuned model are the primary contributions of this research. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P242,"S.S., Ghaisas, Smita S.; A., Singhal, Anmol",Dealing with Data for RE: Mitigating Challenges While Using NLP and Generative AI,2025,,1,10.1007/978-3-031-73143-17,"Across the dynamic business landscape today, enterprises face an ever-increasing range of challenges. These include the constantly evolving regulatory environment, the growing demand for personalization within software applications and the heightened emphasis on governance. In response to these multifaceted demands, large enterprises have been adopting automation that spans from the optimization of core business processes to the enhancement of customer experiences. Indeed, Artificial Intelligence (AI) has emerged as a pivotal element of modern software systems. In this context, data plays an indispensable role. AI-centric software systems based on supervised learning and operating at an industrial scale require large volumes of training data to perform effectively. Moreover, the incorporation of generative AI has led to a growing demand for adequate evaluation benchmarks. Our experience in this field has revealed that the requirement for large datasets for training and evaluation introduces a host of intricate challenges. This book chapter explores the evolving landscape of Software Engineering (SE) in general, and Requirements Engineering (RE) in particular, in this era marked by AI integration. We discuss challenges that arise while integrating Natural Language Processing (NLP) and generative AI into enterprise-critical software systems. The chapter provides practical insights, solutions and examples to equip readers with the knowledge and tools necessary for effectively building solutions with NLP at their cores. We reflect on how these text data-centric tasks sit together with the traditional RE process. With this effort, we hope to engage students, faculty and industry researchers in a discussion that could lead to the identification of new and emerging text data-centric tasks relevant to RE. We also highlight new RE tasks that may be necessary for handling the increasingly important text data-centricity involved in developing software systems. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P243,"A., Ferrari., Alessio; G., Ginde, Gouri",Handbook on Natural Language Processing for Requirements Engineering,2025,,1,10.1007/978-3-031-73143-3,"This handbook provides a comprehensive guide on how natural language processing (NLP) can be leveraged to enhance various aspects of requirements engineering (RE), leading the reader from the exploration of fundamental concepts and techniques to the practical implementation of NLP for RE solutions in real-world scenarios. The book features contributions from researchers with both academic and industrial experience. It is organized into three parts, each focusing on different aspects of applying NLP to RE: Part I – NLP for Downstream RE Tasks delves into the application of NLP techniques to tasks that are typically part of the RE process. It includes chapters on NLP for requirements classification, requirements similarity and retrieval, requirements traceability, defect detection, and automated terminology and relations extraction. Next, Part II – NLP for Specialised Types of Requirements and Artefacts explores how NLP can be tailored to handle specific requirement types and artefacts. The chapters cover legal requirements processing, privacy requirements acquisition and analysis, user feedback intelligence, mining issue trackers, and analysis of user story requirements. Eventually, Part III – NLP for RE in Practice addresses practical applications and tools for implementing NLP in RE. It includes a chapter on the different tools that use NLP techniques for RE tasks, followed by chapters on empirical evaluation of tools, practical guidelines for selecting and evaluating NLP techniques, guidelines on using large language models (LLMs) in RE, and dealing with data challenges in RE. The book is designed for a diverse audience, including Ph.D. students, researchers, and practitioners. Ph.D. students can benefit from a comprehensive guide to the topic of NLP for RE and acquire the essential background for their studies. Researchers can identify further triggers for scientific exploration, based on the currently settled knowledge in the field. Eventually, practitioners facing challenges with NL requirements can find practical insights to enhance their RE processes using NLP. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
Springer Link,P244,"J., Zhang, Jianzhang; N., Niu, Nan",Automated Requirements Terminology Extraction,2025,,0,10.1007/978-3-031-73143-3_6,"Requirements terms play a significant role in supporting requirements analysis and modeling. Automated term extraction methods help improve the efficiency and effectiveness of domain requirements engineering. In this chapter, we present an overview of definitions and typical application scenarios of requirements terms, followed by a detailed explanation of different types of automated terminology extraction methods, especially for the identification of multi-word terms. We further provide an aggregated list of terminology extraction resources for theoretical research and practical application. The chapter concludes by summarizing the advantages and limitations of current methods to shed light on future research directions. For each terminology extraction method introduced, we include code examples implemented in Python, and we illustrate the use of the popular large language model ChatGPT for automatic requirements terms extraction, with all codes and experimental data made publicly available on GitHub (https://github.com/zhangjianzhang/req_term_extract). This chapter serves as a comprehensive guide to automated requirements terminology extraction, essential for advancing the efficiency of domain requirements engineering. © 2025 Elsevier B.V., All rights reserved.",FALSE,FALSE,FALSE,FALSE,FALSE,,,
